Datetime,Tweet Id,Text,Username
2022-01-31 12:09:20+00:00,1488122223017836547,"BA.2 and BA.3 are like ""sisters"" who aren't as fast. BA.3 is still not doing much but BA.2 is now starting to catch up to BA.1 but they are all called Omicron. You can see the distribution of variants per country here ( https://t.co/F4FJEP8U1c ). 3/",jeffgilchrist
2022-01-31 12:09:20+00:00,1488122221000372224,"Since the BA.1 branch of the family was the one that spread very quickly globally it is the one generally referred to as ""Omicron"". You can see from the chart the various branches of Omicron. 2/ https://t.co/7J0JfMf02U",jeffgilchrist
2022-01-31 12:09:19+00:00,1488122217485508608,"COVID-19: What is Omicron?

Omicron is a family of variants (BA.1, BA.1.1, BA.2, BA.3) and they have all been known since late-November/early-December 2021. Dr. Emma Hodcroft helps explain the details ( https://t.co/uinqHdCaqw ). 🧵1/",jeffgilchrist
2022-01-31 12:09:16+00:00,1488122205137674244,"@CalCurious @ColetteGarnaut After a Delta infection there was over 90% protection from reinfection.
After getting Omicron, that has reduced to a paltry 56%.",_marching_Ents_
2022-01-31 12:09:15+00:00,1488122201765298176,Omicron Surge Asia Restricts Lunar New Year Travel https://t.co/tC2CcM767f,PrintVeela
2022-01-31 12:09:12+00:00,1488122188859330560,Where did Omicron come from? Three key theories https://t.co/8RpB80bt07,patentbuddy
2022-01-31 12:09:00+00:00,1488122137659510786,"Yesterday’s 7-day rolling average of Travis County COVID cases is nearly triple the peak of the fall 2021 semester. 

It’s reckless to return to mandatory in-person instruction while we are still in the tail of Omicron’s wave, but @UTAustin  remains indifferent to student safety https://t.co/50XqBaJbjF",YMBPatLSB
2022-01-31 12:08:58+00:00,1488122129904242697,NBCNews: Here's what to know about the newest Covid-19 omicron variant that's driving outbreaks in parts of Europe. https://t.co/TixuVKZuOg,maxvaldes
2022-01-31 12:08:50+00:00,1488122098602037248,"@doctor_oxford You have clearly have not read the news from Japan that ivermectin is effective against omicron. Also, whilst it is used as an anti parasite in horses it has cured millions of poor black Africans from river blindness and afforded the Nobel Prize to W. Campbell and Satoshi Ōmura",B4Kent
2022-01-31 12:08:46+00:00,1488122079241445376,@MichaelSFuhrer @BurnetInstitute I’m not sure how you validate (1) - prior to Omicron is was grossly overestimating everything.  (2) is not an attribute of model but of society - and a lot of damaging policies were based on this model and (3) as you know the test of a good model is not what you articulate -,fiatisking
2022-01-31 12:08:40+00:00,1488122056168329219,"Man I don’t want Omicron to have a cousin, an auntie, a friend from high school, or none of that shit.
https://t.co/MfRzzW9C76
#omicron #cousin #WearAMask #VAX. #CanthisJustbeoveralready. #ThisSucks.",JulianeWriter
2022-01-31 12:08:39+00:00,1488122050631852032,"The #Omicron variant of Sars-CoV-2 – the most common form of which is known as BA.1 – now accounts for nearly all of the coronavirus infections globally.

But what is the BA.2 ""Stealth"" subvariant that has been identified by a number of countries?
https://t.co/jc1PT9XG2Z",CentralHubUK
2022-01-31 12:08:32+00:00,1488122022358097923,"@spacecadet4850 Don‘t worry, if karma is real we won‘t last that much longer as a species. We‘re very very close to blasting ourselves into extinction here. Mutations are random. If one of them is accidentally deadlier but remains just as infectious as omicron then bye bye humanity 🤷‍♀️",lilschwartzart
2022-01-31 12:08:29+00:00,1488122007191711745,"@DrdhimanBhatta1 Take care doc.

Your life and time on earth is too precious to be spent on Omicron, etc. Get well soon ! That's a wish from a well-wisher and an order from an avid follower !",SarathBysani
2022-01-31 12:08:26+00:00,1488121998010363904,"With Omicron raging and millions of people sick, returning to normal office life now might prove a costly mistake.

https://t.co/7EukIJOCmZ",AccountingWEBuk
2022-01-31 12:08:22+00:00,1488121978221477891,"This low quality hatchet job from the gruaniad is put in context by ""Japan's Kowa says ivermectin has 'antiviral effect' against Omicron, other variants"" https://t.co/8pfu6hho2j @guardian #disinformation",Support_SMART
2022-01-31 12:08:18+00:00,1488121961234325507,@AliAbunimah We'll never know the real death toll in China. There has been some speculation that it is much higher than the purported figure. I think you're misinterpreting the article. The rationale is that it is almost impossible to contain the Omicron variant. 96% of the Chinese,conskordilis
2022-01-31 12:08:15+00:00,1488121951252267010,"@maevemarsden Ear aches are a recognised common side-effect of the Omicron variant 

Just saying",unworry
2022-01-31 12:08:12+00:00,1488121936270041089,"No moving forward hereupon unleashing of #WuhanVirus by #EvilCCPChinessEmpire, Year will only be determined by mutated new variant of #WuhanVirus. Nasty #Omicron Yr 2 all #CCP_Maggots! May this #OmicronYear implode the #CCPRegime into dust &amp; disintegration of #CCPChineseEmpire https://t.co/VEfdbI3wn4",RaginYak
2022-01-31 12:08:10+00:00,1488121928992768008,Immunotherapeutic PolyTope® from ImmunoPrecise (IPA) Potently Neutralizes the SARS-CoV-2 Omicron Variant – Moves Towards FDA/IND-Submission https://t.co/vfzMUq0PQh https://t.co/ozY6oEMVrB,NewsFromBW
2022-01-31 12:08:07+00:00,1488121915029876742,2. White House braces for bad Omicron jobs numbers https://t.co/jAE2GUwKB4 #axiosam,jacksfh
2022-01-31 12:08:03+00:00,1488121899481636867,"In California Nursing Homes, Omicron Is Bad, but So Is the Isolation https://t.co/VMXRAKDVA8",On3Health
2022-01-31 12:07:57+00:00,1488121876329254915,"DeSantis Fails Florida. Instead of fighting Covid, he fights scIence, mask mandates &amp; vaccinations! Fight to keep expensive Regeneron as treatment; company that makes it says it doesn’t work on Omni! 

Omicron deaths climbing across Florida
https://t.co/YzB7qUouDq",polo5
2022-01-31 12:07:49+00:00,1488121841524908033,@elasticplastics @Est2Est @Lchez01 @IngrahamAngle Omicron is less dangerous than the others.  Funny that you seemed to miss the year 2020. That means for over a year we had knowledge of a treatment that your science tried to suppress while people were sick/dying.  You usually not that inquisitive?,tlfordsc
2022-01-31 12:07:43+00:00,1488121815771742212,@ChrisMinnsMP The majority of Australians will not be affected by Omicron variant. It is the politicians ruining life.,JoanneJ37319580
2022-01-31 12:07:42+00:00,1488121810780626946,"While the current omicron-fueled coronavirus surge has introduced a new layer of uncertainty to 2022, most experts are still expecting big things for travel in the year ahead. From pent-up demand to pandemic-era changes that are pro https://t.co/snuauf9dy8 https://t.co/wUSHh5fqJs",sylviamorrisc21
2022-01-31 12:07:40+00:00,1488121802513842178,"We can't take it lightly,Dr Devi Sridhar...it's unfortunate if our own ministers and government officials don't abide by Covid appropriate behavior. Either, we should be thankful to the lord for helping us keep the Omicron in Control. Please relax you can trust me on this today. https://t.co/VvIZD237De",AnilKumarPatn15
2022-01-31 12:07:34+00:00,1488121777326858241,Omicron amps up concerns about long COVID and its causes https://t.co/5ov2i2muWM,dave1agar
2022-01-31 12:07:30+00:00,1488121759539015681,"@Freedomlovesme @WilliamTrotma19 @Ocelot_5114 @racatiwood New Zealand has warded off the first two main variants, and is now contending with Omicron.  The approach has been to ramp up booster shots.",BoggisCat
2022-01-31 12:07:29+00:00,1488121756825145344,"@OriRubinOri lol thank you, I am recovered now thank goodness. And yes it was probably Omicron given the symptoms and timing but I don't think there'll be a way to prove it for me...",giulio_mattioli
2022-01-31 12:07:24+00:00,1488121736465993734,"@BabushkaGopnik The current vaccines won’t stop omicron from spreading like a wildfire. It will minimise the risk of hospitalisation/death for those at risk. People with at least 2 shots will get omicron, but with no or extremely mild symptoms. Unvaccinated get some fever and a nasty cough.",Ilikedtolurk
2022-01-31 12:07:23+00:00,1488121730157756419,"DON’T SURRENDER TO #OMICRON
Just bc you believe it’s milder &amp; inevitable that you will get it, DON’T GIVE UP fighting to avoid it. You may get the Delta variant &amp; Omicron doesn’t prevent re-infection. It’s too early to tell if it leads to long COVID. https://t.co/dob5G3fzwX 29",TomthunkitsMind
2022-01-31 12:07:18+00:00,1488121711472128002,"The eurozone economy expanded by 0.3 percent percent between October and December 2021 as the rapid spread of Omicron put a break on activity, according to preliminary data from the EU statistics agency. https://t.co/CVj2wHoY46",POLITICOEurope
2022-01-31 12:07:15+00:00,1488121698801139718,"Oh how I wish I was somewhere where the first confirmed Omicron cases are met with ""Let's be cautious, we've seen how badly this is going in the rest of the world"" and not ""but we need to save the tourist season"" (and fuck parents, children and essential workers).",treefern06
2022-01-31 12:07:02+00:00,1488121644883320842,@wanderer_jasnah So I don't think it's inaccurate to say that the nAb response against Omicron elicited by Omicron infection is much poorer than the nAb response against Delta elicited by Delta infection. 2/2 https://t.co/5ItJAgFaiA,LongDesertTrain
2022-01-31 12:07:01+00:00,1488121638730272777,"The people who prevented Ivermectin being used  are worse than Hitler. They are killers. Reuters also played its part. @SAHPRA1  - Any comment?
Japan's Kowa says ivermectin has 'antiviral effect' against Omicron, other variants https://t.co/C6AyUkBug0",sa_ordinary
2022-01-31 12:06:56+00:00,1488121616584552450,"COVID: Scientists sanguine about Omicron’s new sister, BA.2 https://t.co/3LtBNVxoKP",Pat1066Patrick
2022-01-31 12:06:49+00:00,1488121588897751045,@doctor_oxford You are a disgrace to your profession ➡️ Japan's Kowa says ivermectin effective against Omicron in phase III trial  https://t.co/4gaPDuFHuG,fiebiePup
2022-01-31 12:06:45+00:00,1488121571453673473,"ImmunoPrecise $IPA is pleased to announce the release of data demonstrating strong neutralizing potency of its PolyTope® TATX-03 antibody cocktail towards the SARS-CoV-2 Omicron variant (B.1.1.529) in in vitro pseudovirus assays.

https://t.co/lmYQcGNx2e https://t.co/Vy8pLW9upM",EquityInsightCA
2022-01-31 12:06:43+00:00,1488121563945787394,"BANGKOK - Thailand will ease entry requirements for vaccinated visitors from all countries next month as concerns about the omicron variant of the coronavirus decline, officials said Thursday. The country's tourism-dominated economy https://t.co/LMLTkejP3f https://t.co/uJRItKxdnB",ShawnasBooks
2022-01-31 12:06:38+00:00,1488121543964119042,"""Omicron surge across Asia restricts travel during the Lunar New Year weekend."" by BY JIN YU YOUNG via NYT New York Times https://t.co/a9R9V3mfEC",LifeCanBeeFunny
2022-01-31 12:06:37+00:00,1488121539052683271,"@MarkMcGowanMP QLD's case numbers... this is what omicron looks like, not 20 per day for like 3 straight weeks. https://t.co/wKMyjU2Dis",TheCryptobulla
2022-01-31 12:06:33+00:00,1488121522946461697,"This news fails two basic sanity checks:
1. There is no preprint or other documentation (yet).
2. Assuming they did the trial in Japan, Omicron became dominant there just one month ago. One month isn't a realistic time frame for a whole trial. https://t.co/bgLtPDHin4",AndreasShrugged
2022-01-31 12:06:32+00:00,1488121517145829378,Omicron surge across Asia restricts travel during the Lunar New Year weekend. https://t.co/dLwp2L7qMT,newsaxes
2022-01-31 12:06:31+00:00,1488121512079020032,"It's stunning what you find when you look.

Japan's Kowa says ivermectin effective aga
inst Omicron in phase III trial  https://t.co/ihpWx38zEx",AmericanEpilog
2022-01-31 12:06:28+00:00,1488121499701633030,"#Omicron variant of #SARS-CoV-2 imposes a new challenge for the global public health
https://t.co/y1QpgAIH9T",Biosaf_Hlth
2022-01-31 12:06:20+00:00,1488121467539709952,@kaku_kasumi @mr_raiderMD @EricTopol @IsraelMOH @Nature @clarewhatson The omicron mutation is just ramping up,jbinia
2022-01-31 12:06:17+00:00,1488121455955034116,"Reading Nature and it’s talking about how omicron is spreading so fast becuse it is able to avoid the immune systems defenses in both vaccinated and recovered people.
Remember to take precautions even if you are vaccinated or recovered.",useless_alex
2022-01-31 12:06:13+00:00,1488121436547936262,#Company_News_ Immunotherapeutic PolyTope® from ImmunoPrecise (IPA) Potently Neutralizes the SARS-CoV-2 Omicron Variant – Moves Towards FDA/IND-Submission https://t.co/jwGrVhbKKW https://t.co/HhkKr6EmNW https://t.co/l60ShJbewm,ETFsStockPicker
2022-01-31 12:06:10+00:00,1488121424309063681,Listen: Local immunocompromised residents feel forgotten during omicron surge l WAMU https://t.co/P3OG9tjCoR,fuseboxradio
2022-01-31 12:06:09+00:00,1488121423503650819,"@Freedomlovesme @WilliamTrotma19 @Ocelot_5114 @racatiwood Omicron is less to much less affected by the present vaccines, and they are trying to keep ahead of mutations.  New vaccines are in work, but there has to be safety testing etc. done before they can be produced in quantity.

For now, booster shots are the best option.",BoggisCat
2022-01-31 12:06:08+00:00,1488121419011665924,"$IPA [15s. delayed]: Issued Press Release on January 31, 07:02:00: Immunotherapeutic PolyTope® from ImmunoPrecise (IPA) Potently Neutralizes the SARS-CoV-2 Omicron Variant – Moves Towards FDA/IND-Submission https://t.co/KwEf3x27UR",FlashAlert_me
2022-01-31 12:06:06+00:00,1488121410673283075,Immunotherapeutic PolyTope® from ImmunoPrecise (IPA) Potently Neutralizes the SARS-CoV-2 Omicron Variant – Moves Towards FDA/IND-Submission https://t.co/mMPadzEuB9 https://t.co/BaD4T2UpLh,SniffOutStocks
2022-01-31 12:06:04+00:00,1488121401298993155,"'O Mitron' is more dangerous than Omicron..', Shashi Tharoor taunts PM Modi https://t.co/RJJ6LL8mZG #shashitharoor #narendramodi #congress #omicron",newstrack_eng
2022-01-31 12:06:03+00:00,1488121395057872897,"@OptimismWins_1 Nope. I was so careful, only going out once a week to get groceries, masking with kn95 masks and triple vaxxed and I got it 4 weeks ago. Can't be too careful right now. Omicron is more contagious. I'm still having symptoms.",l8dyscribe
2022-01-31 12:06:01+00:00,1488121387323588608,"Here are QLDs covid cases per day. This is what WA's numbers SHOULD look like, if McGowan stopped lying about the daily cases to try and keep them to 20 per day. He's too scared to admit omicron is growing exponentially despite his insane restrictions. #covid #omicron #mcclown https://t.co/lMW5F4GiWi",TheCryptobulla
2022-01-31 12:05:58+00:00,1488121377433567242,New data for #Omicron in #Europe https://t.co/ojj0O3WxoG,MesecPotepuh
2022-01-31 12:05:53+00:00,1488121356067688451,"@wanderer_jasnah But with the initial nAb levels to Omicron so small, I don't think the fold increase is a very good indication of the quality of the antibody response. Delta infection provided 19.9x higher nAb titers (to Delta), similar to the 14.4x higher nAb titers in Sigal study. 1/2",LongDesertTrain
2022-01-31 12:05:50+00:00,1488121340154445827,Back pain symptom from Omicron. https://t.co/03KgplC5O4,PCabe14
2022-01-31 12:05:48+00:00,1488121331786862598,"International travel is likely to recover soon despite progress being slowed by the omicron variant, according to AirAsia chief executive Tony Fernandes. ""I do believe that we're at the beginning of the end,"" he told CNBC's ""Squawk  https://t.co/a4VAwELoYt https://t.co/QJ8QHdOlCt",angiefaron
2022-01-31 12:05:48+00:00,1488121331451318273,Pa. hospital shutting down for good today despite Omicron wave https://t.co/B0e9tYKwuJ,PennLive
2022-01-31 12:05:48+00:00,1488121331438829571,"Omicron amps up concerns about long COVID and its causes

https://t.co/l3OCr4Qp3Q",WBBMNewsradio
2022-01-31 12:05:46+00:00,1488121323314421761,"Hi everyone! Not dead, last couple months just kicked my behind. Between working on things, having a minor flooding issue meaning I lost all stock except Xmas Cards, having COVID, working the day job in a hospital during Omicron peak I wasn't on here, but I'm back and rebuilding! https://t.co/fAYfOtYY2u",joshmoir
2022-01-31 12:05:43+00:00,1488121313969455110,@theMLBeat1 @AlanServain @TheEliKlein How do you know for sure it was omicron? Those lab test are very expensive so rarely done. (The regular test do not differentiate.),tammymomoftwins
2022-01-31 12:05:43+00:00,1488121313956798467,‘No reason to panic’: Scientists sanguine about Omicron’s new sister https://t.co/3LtBNVOrMP,Pat1066Patrick
2022-01-31 12:05:42+00:00,1488121308189982721,$IPA 📰 Immunotherapeutic PolyTope® from ImmunoPrecise (IPA) Potently Neutralizes the SARS-CoV-2 Omicron Variant – Moves Towards FDA/IND-Submission,stockbull4life
2022-01-31 12:05:39+00:00,1488121296747642882,@daveirl I suspect that the new IFR for Omicron will be lower than flu. https://t.co/BUT5dnfcuV,Trebor4015
2022-01-31 12:05:38+00:00,1488121291060219906,"@EssexPR Unfortunately I don’t believe this is going to last.

Vaccination of children age 5+ starts today.

Pfizer dev new improved vaccine, take better deal with omicron.
….in time for the Easter bunny?",Daverjr
2022-01-31 12:05:34+00:00,1488121274173960196,"@Ecarol168 @KayBurley @nadhimzahawi Exactly, losing a year of school due to covid has significantly put this years candidates at such a disadvantage. These last few months are integral for us to somewhat ‘catch-up’ and revise topics we have learnt, omicron is the cherry on top. Don’t know how they can’t see this",EtrosXV
2022-01-31 12:05:34+00:00,1488121273653895169,A second version of omicron is spreading. Here's why scientists are on alert https://t.co/bYDWM90e1u,buddy_dek
2022-01-31 12:05:30+00:00,1488121257778315273,"Omicron outcompetes omicron, official data https://t.co/PKHdXMJW8D via @YouTube",3850Max
2022-01-31 12:05:24+00:00,1488121234021761025,"@disclosetv WE ARE BLESSED (HUMANITY) OMICRON THE MIRACLE VIRUS (A GIFT FROM ""GOD"") Thread
https://t.co/J8qRiJrUbg",NestorBAguilar3
2022-01-31 12:05:23+00:00,1488121229353660418,@AdamBienkov Apparently #lying is more contagious than #Omicron,fih001
2022-01-31 12:05:10+00:00,1488121175058223106,"@KatePri14608408 Vaccine and booster are not a 100% guarantee against mortality even without preexisting conditions; even with great odds of protection, over a large enough population with high enough transmission, it's not unexpected.  Omicron is not actually 'mild'.  

So, nothing to 'spin'.",elray67
2022-01-31 12:05:10+00:00,1488121174932525060,Just returned from Austria where you can barely fart without having to show your papers. Meanwhile their people are locked down and under curfew; utterly horrendous. I am pro-vaccine but also pro-choice especially given you transmit Omicron whether you’re vaccinated or not! https://t.co/DJNbvk58p1,SenseSimon
2022-01-31 12:05:10+00:00,1488121173422530560,"@PlagueDocIsIn How about .@MartinKulldorff, .@jaybhattacharya  and others do they have enough doctorates?
Get vaccinated for a virus that no longer exists? WTF?
It's #Omicron world.",PantheraLeo013
2022-01-31 12:05:02+00:00,1488121139742195713,"@Freedomlovesme @WilliamTrotma19 @Ocelot_5114 @racatiwood That’s quite misleading.  Here is what he said:

“The two doses, they’re not enough for omicron,” Bourla said. “The third dose of the current vaccine is providing quite good protection against deaths, and decent protection against hospitalizations.”",BoggisCat
2022-01-31 12:05:00+00:00,1488121131630481409,"Mortality is undergoing a broad based acceleration?
https://t.co/QSVv7CeQBf

The Open Question is whether #Omicron is more virulent. If it is less virulent then #Omicron is breaking the Trend of increasing virulence.
https://t.co/DLAwpjNWIo",alykhansatchu
2022-01-31 12:04:56+00:00,1488121116237471748,"The Omicron variant is spreading at an unprecedented rate countrywide. 

Follow the SOPs to help curb the pandemic and make sure to get vaccinated at the earliest.
#VaccinesWork https://t.co/GlqtOjMF9m",GovtofPakistan
2022-01-31 12:04:50+00:00,1488121089922420739,Here are the long-term symptoms of the omicron variant https://t.co/nGFvsbvgqt,TimesNewsExpre1
2022-01-31 12:04:45+00:00,1488121067860377600,@TonyHinton2016 @DrSusanOliver1 What about those hospitalised and dying of Omicron?,CarrDutton
2022-01-31 12:04:42+00:00,1488121056091123715,"just a week ago you would've been banned for life from Twitter if you said that - and now it comes from Reuters - the famous Fact-Checkers - Reuters, you are hypoctities
Japan's Kowa says ivermectin has 'antiviral effect' against Omicron, other variants https://t.co/C6AyUkBug0",sa_ordinary
2022-01-31 12:04:32+00:00,1488121016375300104,Omicron: what do we know about ‘stealth’ subvariant BA.2? – The Guardian https://t.co/7HEC3Rl43M,boggy_bloggy
2022-01-31 12:04:18+00:00,1488120954681274371,"Early data indicate vaccines still protect against Omicron’s sister variant, BA.2 https://t.co/bKAh3LTZvX via @DrewQJoseph for @statnews",NChildersMEP
2022-01-31 12:04:13+00:00,1488120934300983296,"That's odd. If ivermectin has ""antiviral effect"" against Omicron, then @joerogan would have been correct to talk about it, and @Neilyoung &amp; @nilslofgren et al
would be throwing @Spotify ""misinformation"" tantrums for no reason.

@P_McCulloughMD 

https://t.co/yf0O7GB6js",PlaysTrumpCard
2022-01-31 12:04:12+00:00,1488120929901490177,"@Biscuit_Meow So lovely to hear form you,dear Biccy💕Thankfully,we are keeping safe and well. been a bit bussy n a new COVID-19 variant 'omicron' is spreading here too🙀
We don't know why, but can't log in to my previous account anymore💔

Hope you too keep safe and well beautiful friends💞",Misphotodiary
2022-01-31 12:04:11+00:00,1488120925082066949,Omicron Surge in Asia Restricts Travel for Lunar New Year https://t.co/d7Sva1Xcyx,leafypage1
2022-01-31 12:04:10+00:00,1488120924238921728,"This to me sounds like it'll be left open to demand mandatory vaccinations whenever they want. They'll identify a new 'more dangerous' variant, and then use the ""this variant is way more dangerous than omicron, therefore it's mandatory everyone be vaccinated"".. https://t.co/B9PyKj4EDy",s_dee90
2022-01-31 12:04:10+00:00,1488120922800336897,"@Neesh_bloggs If you're worried Neesh, watch this video, Dr Campbell talks us through Imperial College study into reinfection &amp; previous infection immunity, which is far superior (jabbed or not). Children are proven transmission barriers.
Don't fear.
Omicron ends this.
https://t.co/69WiE9Oyju",SailAwayOnBlue
2022-01-31 12:04:10+00:00,1488120920862609411,@seriouslyjo18 @angi_grace @leannetonkes What I also love about this video evidence is Vic CHO clearly lays out the circumstances under which RATs might become important in the future ... months before Morrison and Perrottet let Omicron rip. Again: just FTR.,JonesHowdareyou
2022-01-31 12:04:08+00:00,1488120913753264131,"Pandemic Education Watch: Toronto Catholic Elementary Teachers suspend strike action, demonstrating sensitivity to #Omicron challenges and regular disruptions affecting students and families ⁦@TCDSB⁩ #TOed #onted #onpoli  https://t.co/Mffgyji6uX",Educhatter
2022-01-31 12:04:05+00:00,1488120902604763138,"Why didn't we name all #covid variants after #pokemon ? We would have had 905 names available and would learn more names from the older gens as well.
#omicron #gottacatchthemall",WhiteAlligator3
2022-01-31 12:04:04+00:00,1488120899186270214,Omicron virus variant amps up concerns about long COVID and its causes https://t.co/yMEN9IpnP5,TimesofIsrael
2022-01-31 12:04:02+00:00,1488120887949897730,"There is still a pandemic going on. 😑

Orange County no longer excuses absences due to omicron surge

https://t.co/Qh55RgZu7U

Sent from my Samsung SM-N970U",HeidyReynoso13
2022-01-31 12:04:01+00:00,1488120886196588545,"@no1_real_man Sister-in-law got wild type, then got vaxxed, recently got Omicron.",Ewetopian
2022-01-31 12:03:59+00:00,1488120874645532672,"@greta I raise you another BS Variant name, and call your omicron weak. Just another journalist pushing fear mongering.",KrisSmi10922272
2022-01-31 12:03:55+00:00,1488120858694590465,"Omicron Surge in Asia Restricts Travel for Lunar New Year

Via New York Times : Mon, 31 Jan 2022, 11:50:26 GMT

https://t.co/OytM2uZ2Yj",auto_news_feed
2022-01-31 12:03:53+00:00,1488120852369616897,"Clever, school kid kind of jab, and #irresponsible.  #Omicron #COVID https://t.co/wp1PQ0K2FZ",nrusimha11
2022-01-31 12:03:52+00:00,1488120846178664449,New variation found. Omicron now affecting snakes also. https://t.co/8CK3Tnqwk3,spectreinalight
2022-01-31 12:03:51+00:00,1488120844723367936,"@angie_rasmussen @rmgokls Tokyo just had a 3rd phase trial showing ivermectin is affective against omicron. So, maybe as a doctor you should be aware of the latest trials",SeanTyl07173487
2022-01-31 12:03:51+00:00,1488120843314028548,"China's 'zero-tolerance' approach to Omicron is taking a toll on factories. The Chinese official manufacturing PMI fell slightly to 50.1 for January, whilst the more widely recognised Caixin manufacturing PMI fell to 49.1....the lowest level seen since Feb 2020. https://t.co/afcZ0nRxgO",Lvieweconomics
2022-01-31 12:03:49+00:00,1488120835755937801,"@chriswithers13 @PaulMainwood It's 90 days deduplication. Average is 10% a day since Omicron, 1-2% a day before it since mid summer.",Pouriaaa
2022-01-31 12:03:46+00:00,1488120823017840643,"Just when you think it can't get any worserer.

In addition to BA.1 and BA.2, the WHO lists two other subvariants under the Omicron umbrella: BA.1.1.529 and BA.3. 
All are related genetically, but each features mutations that could alter how they behave.
https://t.co/a04hlCjWen https://t.co/UODHSdREJ0",TheBuffaloJoe
2022-01-31 12:03:44+00:00,1488120811261206531,"#Omicron experience so far; 

This fuckin sucks. My whole body hurts. Nauseous is an understatement. Ugh.",bpdbasedgirl
2022-01-31 12:03:43+00:00,1488120808601915396,"Pro-tip: No one *knows* what comes after Omicron but, if it's a mutation that becomes another variant, it will by definition be more transmissible #cdnpoli #bcpoli https://t.co/11PNq6oeca",nspector4
2022-01-31 12:03:25+00:00,1488120735688445954,@OfficeofSSC @ChouhanShivraj Sir please do something new varient of corona is more dangerous then omicron pls don't play with our life,TheAbhayChatur1
2022-01-31 12:03:22+00:00,1488120720517386244,"Victorians are set to stay working from home for the foreseeable future, as the highly infectious omicron remains the dominant COVID-19 strain in the state. https://t.co/A5aUQS3hJU",FinancialReview
2022-01-31 12:03:21+00:00,1488120717858119682,"Your tiff with Saudi explains a lot about impact on mental health. But, it's not Covid, Delta or Omicron. It is J!h@d philosophy that is causing the problem. https://t.co/mVHB2Q3wW8",Sachynmm
2022-01-31 12:03:18+00:00,1488120702519726085,"@GreeneCerys @verenalisanne25 @SkyNews @LC_UK_Action If they don't kids don't, we don't!  By the way natural immunity (most unvaxed have it) gives far better protection to the wider population.  re-infection of naturally immune is almost nil. vaccinated 10 x more likely to get Omicron!  learn a little",anhiersus1
2022-01-31 12:03:12+00:00,1488120678008172544,"@MadScintst @abcnews Could be worth looking at actual statistics instead of what the fear mongering media tells you.The vax has caused significant, irreversible and future unknown damage.Omicron, barely any in the large scheme of things. Irrational fear: being scared of covid unless you’re vulnerable",sarahkent90
2022-01-31 12:03:07+00:00,1488120658424913921,"@halford_johnny @chimney1878 @NickTriggle @bbclaurak I’d still prefer they did force vaccination (especially oncology &amp; respiratory staff), and for all new staff. I can understand why they might U-turn if data shows current vaccines don’t stop Omicron transmission enough as they did with Delta though.",MelissaByJovi
2022-01-31 12:03:06+00:00,1488120655098912768,"Three-year after, Rwanda reopens Uganda land border

Read more: https://t.co/vCFQWAd1PK

#africa #africanews #Bitcoin Greenwood Omicron
Trudeau China Djokovic Titan Opposition Japan
Generation https://t.co/IQ9pG7TtSF",CEOAfricanewss
2022-01-31 12:03:06+00:00,1488120652359942145,Japan reopens mass vaccination centers to apply booster doses before omicron advance https://t.co/pAWkdM7IWs,california18com
2022-01-31 12:03:05+00:00,1488120649675587593,Check the latest from Dr. Walt! Should you wait for an Omicron-specific booster? https://t.co/FDdGdWb6Qu,WaltLarimore
2022-01-31 12:03:04+00:00,1488120646483603456,@theheraldsun A booster? That produces delta spike? But get infected with omicron? Looooooooooooooooooooooooooool,SackPallchook
2022-01-31 12:03:01+00:00,1488120633536000000,"$IPA Immunotherapeutic PolyTope® from ImmunoPrecise (IPA) Potently Neutralizes the SARS-CoV-2 Omicron Variant – Moves Towards FDA/IND-Submission
https://t.co/pSGzfHJdEf",StockNewsBot2
2022-01-31 12:02:54+00:00,1488120602590613507,Omicron wave has exposed the battle lines of a new &amp;#8216;ethics&amp;#8217; war - https://t.co/QCsTYTTSKT,JennieBloom9
2022-01-31 12:02:54+00:00,1488120601784946688,"@styler You're spot on. That's Delta only, omicron is more than 3x more infectious",danielnashnz
2022-01-31 12:02:51+00:00,1488120590297088000,Omicron News LIVE Updates: Madhya Pradesh to reopen schools for all classes with 50% capacity from tomorrow - CNBCTV18   https://t.co/7wz1Im4519    #CNBCTV18,sarang143u
2022-01-31 12:02:48+00:00,1488120578519322630,@TJProvincial How would GNB know if Stealth Omicron is here as they restrict PCR tests to only those 50+ &amp; Omicron spread quickly in kids &amp; adults under 50 without sequencing on those who tested Covid+ on rapid tests 🤷🏼‍♀️ When will everyone get access to PCR tests again now backlog is cleared?,bleasdalefamily
2022-01-31 12:02:46+00:00,1488120571795804160,"@Observer_de @TomE74129613 Omicron means that 30-40% of corona hospitalizations are not due to the corona disease. Before, it was 20-25%. Presumably, some fatalities are 'false' too. Having been corona positive 30 days before ones death means registration. DK authorities now work on a better distinction.",Joenelmbak
2022-01-31 12:02:44+00:00,1488120559716409345,quote：JUST IN - Japan's Kowa in partnership with Kitasato University at Tokyo Medical University says ivermectin is effective against Omicron in phase III trial.  https://t.co/8UVydaXfgD,yoyo0329
2022-01-31 12:02:42+00:00,1488120551885389827,@HotlineJosh @ByronYork Psssst. It has nothing to do with Omicron.,Nickster0188
2022-01-31 12:02:39+00:00,1488120542205034500,$IPA IPA Immunotherapeutic PolyTope® from ImmunoPrecise (IPA) Potently Neutralizes the SARS-CoV-2 Omicron Variant – Moves Towards FDA/IND-Submission,mikalche
